frn,firm_name,obs_date,y,ch_number,status,status_date,n_permissions,client_money,business_type
226962,Alternative Capital Sources Ltd,2019-01-01,0,04669013,No longer authorised,19/05/2021,0,,Regulated
226962,Alternative Capital Sources Ltd,2020-01-01,0,04669013,No longer authorised,19/05/2021,0,,Regulated
226962,Alternative Capital Sources Ltd,2021-01-01,0,04669013,No longer authorised,19/05/2021,0,,Regulated
226978,Thompson Taraz Managers Limited,2016-01-01,0,04482509,Authorised,03/10/2003,8,Control but not hold client money,Regulated
226978,Thompson Taraz Managers Limited,2017-01-01,0,04482509,Authorised,03/10/2003,8,Control but not hold client money,Regulated
226978,Thompson Taraz Managers Limited,2018-01-01,0,04482509,Authorised,03/10/2003,8,Control but not hold client money,Regulated
226978,Thompson Taraz Managers Limited,2019-01-01,0,04482509,Authorised,03/10/2003,8,Control but not hold client money,Regulated
226978,Thompson Taraz Managers Limited,2020-01-01,0,04482509,Authorised,03/10/2003,8,Control but not hold client money,Regulated
226978,Thompson Taraz Managers Limited,2021-01-01,0,04482509,Authorised,03/10/2003,8,Control but not hold client money,Regulated
226978,Thompson Taraz Managers Limited,2022-01-01,0,04482509,Authorised,03/10/2003,8,Control but not hold client money,Regulated
226978,Thompson Taraz Managers Limited,2023-01-01,0,04482509,Authorised,03/10/2003,8,Control but not hold client money,Regulated
226978,Thompson Taraz Managers Limited,2024-01-01,0,04482509,Authorised,03/10/2003,8,Control but not hold client money,Regulated
227035,Monopoly Financial Consultants Ltd,2016-01-01,0,4788071,No longer authorised,30/08/2018,0,,Regulated
227035,Monopoly Financial Consultants Ltd,2017-01-01,0,4788071,No longer authorised,30/08/2018,0,,Regulated
227035,Monopoly Financial Consultants Ltd,2018-01-01,0,4788071,No longer authorised,30/08/2018,0,,Regulated
227068,Quantmetrics Capital Management LLP,2016-01-01,0,OC304666,No longer authorised,17/09/2019,0,,Regulated
227068,Quantmetrics Capital Management LLP,2017-01-01,0,OC304666,No longer authorised,17/09/2019,0,,Regulated
227068,Quantmetrics Capital Management LLP,2018-01-01,0,OC304666,No longer authorised,17/09/2019,0,,Regulated
227068,Quantmetrics Capital Management LLP,2019-01-01,0,OC304666,No longer authorised,17/09/2019,0,,Regulated
227136,Competitive Mortgages and Financial Services Ltd,2016-01-01,0,04781360,Authorised,30/01/2004,15,Not hold and not control client money,Regulated
227136,Competitive Mortgages and Financial Services Ltd,2017-01-01,0,04781360,Authorised,30/01/2004,15,Not hold and not control client money,Regulated
227136,Competitive Mortgages and Financial Services Ltd,2018-01-01,0,04781360,Authorised,30/01/2004,15,Not hold and not control client money,Regulated
227136,Competitive Mortgages and Financial Services Ltd,2019-01-01,0,04781360,Authorised,30/01/2004,15,Not hold and not control client money,Regulated
227136,Competitive Mortgages and Financial Services Ltd,2020-01-01,0,04781360,Authorised,30/01/2004,15,Not hold and not control client money,Regulated
227136,Competitive Mortgages and Financial Services Ltd,2021-01-01,0,04781360,Authorised,30/01/2004,15,Not hold and not control client money,Regulated
227136,Competitive Mortgages and Financial Services Ltd,2022-01-01,0,04781360,Authorised,30/01/2004,15,Not hold and not control client money,Regulated
227136,Competitive Mortgages and Financial Services Ltd,2023-01-01,0,04781360,Authorised,30/01/2004,15,Not hold and not control client money,Regulated
227136,Competitive Mortgages and Financial Services Ltd,2024-01-01,0,04781360,Authorised,30/01/2004,15,Not hold and not control client money,Regulated
227198,Ample (Holdings) Limited,2016-01-01,0,3916974,No longer authorised,13/10/2017,0,,Regulated
227198,Ample (Holdings) Limited,2017-01-01,0,3916974,No longer authorised,13/10/2017,0,,Regulated
227209,IAF Capital Limited,2016-01-01,0,04753466,No longer authorised,21/08/2019,0,,Regulated
227209,IAF Capital Limited,2017-01-01,0,04753466,No longer authorised,21/08/2019,0,,Regulated
227209,IAF Capital Limited,2018-01-01,0,04753466,No longer authorised,21/08/2019,0,,Regulated
227209,IAF Capital Limited,2019-01-01,0,04753466,No longer authorised,21/08/2019,0,,Regulated
227218,Stewart Investment Planning Limited,2016-01-01,0,04646267,Authorised,05/01/2004,6,Not hold and not control client money,Regulated
227218,Stewart Investment Planning Limited,2017-01-01,0,04646267,Authorised,05/01/2004,6,Not hold and not control client money,Regulated
227218,Stewart Investment Planning Limited,2018-01-01,0,04646267,Authorised,05/01/2004,6,Not hold and not control client money,Regulated
227218,Stewart Investment Planning Limited,2019-01-01,0,04646267,Authorised,05/01/2004,6,Not hold and not control client money,Regulated
227218,Stewart Investment Planning Limited,2020-01-01,0,04646267,Authorised,05/01/2004,6,Not hold and not control client money,Regulated
227218,Stewart Investment Planning Limited,2021-01-01,0,04646267,Authorised,05/01/2004,6,Not hold and not control client money,Regulated
227218,Stewart Investment Planning Limited,2022-01-01,0,04646267,Authorised,05/01/2004,6,Not hold and not control client money,Regulated
227218,Stewart Investment Planning Limited,2023-01-01,0,04646267,Authorised,05/01/2004,6,Not hold and not control client money,Regulated
227218,Stewart Investment Planning Limited,2024-01-01,0,04646267,Authorised,05/01/2004,6,Not hold and not control client money,Regulated
227224,Portus Consulting Limited,2016-01-01,0,04701450,No longer authorised,18/04/2018,0,,Regulated
227224,Portus Consulting Limited,2017-01-01,0,04701450,No longer authorised,18/04/2018,0,,Regulated
227224,Portus Consulting Limited,2018-01-01,0,04701450,No longer authorised,18/04/2018,0,,Regulated
227233,Assured Guaranty (UK) plc,2016-01-01,0,4743059,No longer authorised,14/03/2019,0,,Regulated
227233,Assured Guaranty (UK) plc,2017-01-01,0,4743059,No longer authorised,14/03/2019,0,,Regulated
227233,Assured Guaranty (UK) plc,2018-01-01,0,4743059,No longer authorised,14/03/2019,0,,Regulated
227233,Assured Guaranty (UK) plc,2019-01-01,0,4743059,No longer authorised,14/03/2019,0,,Regulated
227440,Rapprocher Ltd,2016-01-01,0,04547771,Authorised,24/11/2003,15,Not hold and not control client money,Regulated
227440,Rapprocher Ltd,2017-01-01,0,04547771,Authorised,24/11/2003,15,Not hold and not control client money,Regulated
227440,Rapprocher Ltd,2018-01-01,0,04547771,Authorised,24/11/2003,15,Not hold and not control client money,Regulated
227440,Rapprocher Ltd,2019-01-01,0,04547771,Authorised,24/11/2003,15,Not hold and not control client money,Regulated
227440,Rapprocher Ltd,2020-01-01,0,04547771,Authorised,24/11/2003,15,Not hold and not control client money,Regulated
227440,Rapprocher Ltd,2021-01-01,0,04547771,Authorised,24/11/2003,15,Not hold and not control client money,Regulated
227440,Rapprocher Ltd,2022-01-01,0,04547771,Authorised,24/11/2003,15,Not hold and not control client money,Regulated
227440,Rapprocher Ltd,2023-01-01,0,04547771,Authorised,24/11/2003,15,Not hold and not control client money,Regulated
227440,Rapprocher Ltd,2024-01-01,0,04547771,Authorised,24/11/2003,15,Not hold and not control client money,Regulated
227466,Jade Merchant Bank LLP,2016-01-01,0,OC305167,No longer authorised,14/08/2024,0,,Regulated
227466,Jade Merchant Bank LLP,2017-01-01,0,OC305167,No longer authorised,14/08/2024,0,,Regulated
227466,Jade Merchant Bank LLP,2018-01-01,0,OC305167,No longer authorised,14/08/2024,0,,Regulated
227466,Jade Merchant Bank LLP,2019-01-01,0,OC305167,No longer authorised,14/08/2024,0,,Regulated
227466,Jade Merchant Bank LLP,2020-01-01,0,OC305167,No longer authorised,14/08/2024,0,,Regulated
227466,Jade Merchant Bank LLP,2021-01-01,0,OC305167,No longer authorised,14/08/2024,0,,Regulated
227466,Jade Merchant Bank LLP,2022-01-01,0,OC305167,No longer authorised,14/08/2024,0,,Regulated
227466,Jade Merchant Bank LLP,2023-01-01,0,OC305167,No longer authorised,14/08/2024,0,,Regulated
227466,Jade Merchant Bank LLP,2024-01-01,0,OC305167,No longer authorised,14/08/2024,0,,Regulated
227492,VIE INTERNATIONAL FINANCIAL SERVICES LIMITED,2016-01-01,0,04770680,Authorised,18/10/2004,5,Not hold and not control client money,Regulated
227492,VIE INTERNATIONAL FINANCIAL SERVICES LIMITED,2017-01-01,0,04770680,Authorised,18/10/2004,5,Not hold and not control client money,Regulated
227492,VIE INTERNATIONAL FINANCIAL SERVICES LIMITED,2018-01-01,0,04770680,Authorised,18/10/2004,5,Not hold and not control client money,Regulated
227492,VIE INTERNATIONAL FINANCIAL SERVICES LIMITED,2019-01-01,0,04770680,Authorised,18/10/2004,5,Not hold and not control client money,Regulated
227492,VIE INTERNATIONAL FINANCIAL SERVICES LIMITED,2020-01-01,0,04770680,Authorised,18/10/2004,5,Not hold and not control client money,Regulated
227492,VIE INTERNATIONAL FINANCIAL SERVICES LIMITED,2021-01-01,0,04770680,Authorised,18/10/2004,5,Not hold and not control client money,Regulated
227492,VIE INTERNATIONAL FINANCIAL SERVICES LIMITED,2022-01-01,0,04770680,Authorised,18/10/2004,5,Not hold and not control client money,Regulated
227492,VIE INTERNATIONAL FINANCIAL SERVICES LIMITED,2023-01-01,0,04770680,Authorised,18/10/2004,5,Not hold and not control client money,Regulated
227492,VIE INTERNATIONAL FINANCIAL SERVICES LIMITED,2024-01-01,0,04770680,Authorised,18/10/2004,5,Not hold and not control client money,Regulated
227496,Colyzeo Investment Management Ltd,2016-01-01,0,04792624,No longer authorised,22/04/2024,0,,Regulated
227496,Colyzeo Investment Management Ltd,2017-01-01,0,04792624,No longer authorised,22/04/2024,0,,Regulated
227496,Colyzeo Investment Management Ltd,2018-01-01,0,04792624,No longer authorised,22/04/2024,0,,Regulated
227496,Colyzeo Investment Management Ltd,2019-01-01,0,04792624,No longer authorised,22/04/2024,0,,Regulated
227496,Colyzeo Investment Management Ltd,2020-01-01,0,04792624,No longer authorised,22/04/2024,0,,Regulated
227496,Colyzeo Investment Management Ltd,2021-01-01,0,04792624,No longer authorised,22/04/2024,0,,Regulated
227496,Colyzeo Investment Management Ltd,2022-01-01,0,04792624,No longer authorised,22/04/2024,0,,Regulated
227496,Colyzeo Investment Management Ltd,2023-01-01,0,04792624,No longer authorised,22/04/2024,0,,Regulated
227496,Colyzeo Investment Management Ltd,2024-01-01,0,04792624,No longer authorised,22/04/2024,0,,Regulated
227513,FINECARE FINANCIAL CONSULTANTS LTD,2016-01-01,0,04733142,Authorised,16/09/2003,4,Not hold and not control client money,Regulated
227513,FINECARE FINANCIAL CONSULTANTS LTD,2017-01-01,0,04733142,Authorised,16/09/2003,4,Not hold and not control client money,Regulated
227513,FINECARE FINANCIAL CONSULTANTS LTD,2018-01-01,0,04733142,Authorised,16/09/2003,4,Not hold and not control client money,Regulated
227513,FINECARE FINANCIAL CONSULTANTS LTD,2019-01-01,0,04733142,Authorised,16/09/2003,4,Not hold and not control client money,Regulated
227513,FINECARE FINANCIAL CONSULTANTS LTD,2020-01-01,0,04733142,Authorised,16/09/2003,4,Not hold and not control client money,Regulated
227513,FINECARE FINANCIAL CONSULTANTS LTD,2021-01-01,0,04733142,Authorised,16/09/2003,4,Not hold and not control client money,Regulated
227513,FINECARE FINANCIAL CONSULTANTS LTD,2022-01-01,0,04733142,Authorised,16/09/2003,4,Not hold and not control client money,Regulated
227513,FINECARE FINANCIAL CONSULTANTS LTD,2023-01-01,0,04733142,Authorised,16/09/2003,4,Not hold and not control client money,Regulated
227513,FINECARE FINANCIAL CONSULTANTS LTD,2024-01-01,0,04733142,Authorised,16/09/2003,4,Not hold and not control client money,Regulated
227519,MC Asset Management Europe Limited,2016-01-01,0,4850910,No longer authorised,02/03/2017,0,,Regulated
227519,MC Asset Management Europe Limited,2017-01-01,0,4850910,No longer authorised,02/03/2017,0,,Regulated
227534,Carlton Financial Planning Ltd,2016-01-01,0,04564880,Authorised,23/01/2004,8,Not hold and not control client money,Regulated
227534,Carlton Financial Planning Ltd,2017-01-01,0,04564880,Authorised,23/01/2004,8,Not hold and not control client money,Regulated
227534,Carlton Financial Planning Ltd,2018-01-01,0,04564880,Authorised,23/01/2004,8,Not hold and not control client money,Regulated
227534,Carlton Financial Planning Ltd,2019-01-01,0,04564880,Authorised,23/01/2004,8,Not hold and not control client money,Regulated
227534,Carlton Financial Planning Ltd,2020-01-01,0,04564880,Authorised,23/01/2004,8,Not hold and not control client money,Regulated
227534,Carlton Financial Planning Ltd,2021-01-01,0,04564880,Authorised,23/01/2004,8,Not hold and not control client money,Regulated
227534,Carlton Financial Planning Ltd,2022-01-01,0,04564880,Authorised,23/01/2004,8,Not hold and not control client money,Regulated
227534,Carlton Financial Planning Ltd,2023-01-01,0,04564880,Authorised,23/01/2004,8,Not hold and not control client money,Regulated
227534,Carlton Financial Planning Ltd,2024-01-01,0,04564880,Authorised,23/01/2004,8,Not hold and not control client money,Regulated
227542,A to Z Mortgages Ltd,2016-01-01,0,4533568,No longer authorised,14/06/2019,0,,Regulated
227542,A to Z Mortgages Ltd,2017-01-01,0,4533568,No longer authorised,14/06/2019,0,,Regulated
227542,A to Z Mortgages Ltd,2018-01-01,0,4533568,No longer authorised,14/06/2019,0,,Regulated
227542,A to Z Mortgages Ltd,2019-01-01,0,4533568,No longer authorised,14/06/2019,0,,Regulated
227651,LCM FAMILY LIMITED,2016-01-01,0,04709097,Authorised,06/10/2003,14,Not hold and not control client money,Regulated
227651,LCM FAMILY LIMITED,2017-01-01,0,04709097,Authorised,06/10/2003,14,Not hold and not control client money,Regulated
227651,LCM FAMILY LIMITED,2018-01-01,0,04709097,Authorised,06/10/2003,14,Not hold and not control client money,Regulated
227651,LCM FAMILY LIMITED,2019-01-01,0,04709097,Authorised,06/10/2003,14,Not hold and not control client money,Regulated
227651,LCM FAMILY LIMITED,2020-01-01,0,04709097,Authorised,06/10/2003,14,Not hold and not control client money,Regulated
227651,LCM FAMILY LIMITED,2021-01-01,0,04709097,Authorised,06/10/2003,14,Not hold and not control client money,Regulated
227651,LCM FAMILY LIMITED,2022-01-01,0,04709097,Authorised,06/10/2003,14,Not hold and not control client money,Regulated
227651,LCM FAMILY LIMITED,2023-01-01,0,04709097,Authorised,06/10/2003,14,Not hold and not control client money,Regulated
227651,LCM FAMILY LIMITED,2024-01-01,0,04709097,Authorised,06/10/2003,14,Not hold and not control client money,Regulated
227659,Cane Cohen Ltd,2016-01-01,0,4195408,No longer authorised,17/06/2016,0,,Regulated
227661,SIRE LIMITED,2016-01-01,0,04814568,Authorised,12/11/2003,17,Not hold and not control client money,Regulated
227661,SIRE LIMITED,2017-01-01,0,04814568,Authorised,12/11/2003,17,Not hold and not control client money,Regulated
227661,SIRE LIMITED,2018-01-01,0,04814568,Authorised,12/11/2003,17,Not hold and not control client money,Regulated
227661,SIRE LIMITED,2019-01-01,0,04814568,Authorised,12/11/2003,17,Not hold and not control client money,Regulated
227661,SIRE LIMITED,2020-01-01,0,04814568,Authorised,12/11/2003,17,Not hold and not control client money,Regulated
227661,SIRE LIMITED,2021-01-01,0,04814568,Authorised,12/11/2003,17,Not hold and not control client money,Regulated
227661,SIRE LIMITED,2022-01-01,0,04814568,Authorised,12/11/2003,17,Not hold and not control client money,Regulated
227661,SIRE LIMITED,2023-01-01,0,04814568,Authorised,12/11/2003,17,Not hold and not control client money,Regulated
227661,SIRE LIMITED,2024-01-01,0,04814568,Authorised,12/11/2003,17,Not hold and not control client money,Regulated
227715,DB Financial Services Ltd,2016-01-01,0,4850789,No longer authorised,15/05/2020,0,,Regulated
227715,DB Financial Services Ltd,2017-01-01,0,4850789,No longer authorised,15/05/2020,0,,Regulated
227715,DB Financial Services Ltd,2018-01-01,0,4850789,No longer authorised,15/05/2020,0,,Regulated
227715,DB Financial Services Ltd,2019-01-01,0,4850789,No longer authorised,15/05/2020,0,,Regulated
227715,DB Financial Services Ltd,2020-01-01,0,4850789,No longer authorised,15/05/2020,0,,Regulated
